periode,nama_dosen,mata_kuliah,program studi,kategori_komentar,komentar,label_sentimen,comment_length_chars,komentar_cleaned,word_count,sentiment_model_label_raw,sentiment_model_score,sentiment_label,label
2024-2,NASRUL,basis data,teknik informatika,open question,"Materi yang diajarkan cukup relevan dan bermanfaat, terutama dalam memahami konsep dasar basis data dan penggunaan SQL. Akan lebih baik jika pembelajaran disertai studi kasus nyata dan proyek kecil agar lebih aplikatif. Praktikum sudah membantu, namun bisa ditingkatkan dengan penggunaan tools modern seperti PostgreSQL atau sqlite.",,332,materi yang diajarkan cukup relevan dan bermanfaat terutama dalam memahami konsep dasar basis data dan penggunaan sql akan lebih baik jika pembelajaran disertai studi kasus nyata dan proyek kecil agar lebih aplikatif praktikum sudah membantu namun bisa ditingkatkan dengan penggunaan tools modern seperti postgresql atau sqlite,46,LABEL_1,0.9129286408424377,positif,1
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,open question,tidak ada karena sudah sangat baik,,34,tidak ada karena sudah sangat baik,6,LABEL_0,0.7132869362831116,negatif,0
2024-1,ISHOM MUHAMMAD DREHEM,sistem manajemen keamanan informasi,teknik informatika,open question,menambahkan praktik pada pembelajaran,,37,menambahkan praktik pada pembelajaran,4,LABEL_0,0.7684183120727539,negatif,0
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,kritik & saran,"Kritik saya, kurangnya keterlibatan dosen hanya ada asdos saja dapat mengurangi kesempatan bagi mahasiswa untuk mendapatkan bimbingan dan penjelasan langsung dari dosen pengampu mata kuliah, yang seharusnya memiliki pemahaman lebih mendalam dan pengalaman praktis yang bisa dibagikan. Saran saya adalah sebaiknya dosen masuk kelas sesekali, Penggunaan asisten dosen memang sangat berguna, namun diharapkan tetap ada keseimbangan antara peran dosen pengampu dan asisten dosen, agar mahasiswa tetap mendapatkan pembelajaran yang menyeluruh dari kedua pihak.",,555,kritik saya kurangnya keterlibatan dosen hanya ada asdos saja dapat mengurangi kesempatan bagi mahasiswa untuk mendapatkan bimbingan dan penjelasan langsung dari dosen pengampu mata kuliah yang seharusnya memiliki pemahaman lebih mendalam dan pengalaman praktis yang bisa dibagikan saran saya adalah sebaiknya dosen masuk kelas sesekali penggunaan asisten dosen memang sangat berguna namun diharapkan tetap ada keseimbangan antara peran dosen pengampu dan asisten dosen agar mahasiswa tetap mendapatkan pembelajaran yang menyeluruh dari kedua pihak,73,LABEL_0,0.631436288356781,negatif,0
2024-2,REZA MAULANA,cloud computing,sistem informasi,kritik & saran,Semoga ke depannya bisa tetap konsisten seperti ini.,,52,semoga ke depannya bisa tetap konsisten seperti ini,8,LABEL_1,0.9690619111061096,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,open question,Untuk mata kuliah ini sangan bagus karna membahas detail tentang jaringan komputer,,82,untuk mata kuliah ini sangan bagus karna membahas detail tentang jaringan komputer,12,LABEL_1,0.9588663578033447,positif,1
2024-2,TUBAGUS RIZKY DHARMAWAN,it disaster recovery,teknik infomatika,kritik & saran,"Secara umum penyampaian materi cukup jelas, namun ada beberapa momen saat kuliah berlangsung di mana penyampaian sempat terputus atau terjeda, misalnya saat dosen mendadak diam atau tidak melanjutkan penjelasan untuk beberapa saat. Hal ini kadang membuat fokus kami buyar, terutama saat sedang menyimak dengan serius. Akan lebih baik jika hal ini bisa diminimalkan agar alur belajar tetap lancar dan mahasiswa tetap fokus.",,422,secara umum penyampaian materi cukup jelas namun ada beberapa momen saat kuliah berlangsung di mana penyampaian sempat terputus atau terjeda misalnya saat dosen mendadak diam atau tidak melanjutkan penjelasan untuk beberapa saat hal ini kadang membuat fokus kami buyar terutama saat sedang menyimak dengan serius akan lebih baik jika hal ini bisa diminimalkan agar alur belajar tetap lancar dan mahasiswa tetap fokus,62,LABEL_0,0.6738596558570862,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,Mohon maaf pak menurut saya suara nya agak di besarin lagi dikit hehe,,69,mohon maaf pak menurut saya suara nya agak di besarin lagi dikit hehe,13,LABEL_0,0.9712492823600769,negatif,0
2024-2,RIZKIA NURINAYANTI,topik khusus ti,teknik informatika,open question,untuk sejauh ini alhamdulillah dosen mengajar dengan sanagt baik,,64,untuk sejauh ini alhamdulillah dosen mengajar dengan sanagt baik,9,LABEL_1,0.8926229476928711,positif,1
2024-2,NASRUL,pengantar basis data,bisnis digital,open question,tetap semangat dalam mengajar,,29,tetap semangat dalam mengajar,4,LABEL_1,0.9740781188011169,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,mata kuliah nya dapat di mengerti dengan baik dan prakteknya sangat seru,,72,mata kuliah nya dapat di mengerti dengan baik dan prakteknya sangat seru,12,LABEL_1,0.9760129451751709,positif,1
2024-2,REZA MAULANA,cloud computing,sistem informasi,open question,mata kuliah perfect di smt 4 ini,,32,mata kuliah perfect di smt 4 ini,7,LABEL_0,0.6262432932853699,negatif,0
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,"Sudah baik, dan saran nya lebih ditingkatkan kembali",,52,sudah baik dan saran nya lebih ditingkatkan kembali,8,LABEL_1,0.8103357553482056,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,open question,Berikan masukan dan saran Anda terhadap mata kuliah ini,,55,berikan masukan dan saran anda terhadap mata kuliah ini,9,LABEL_1,0.7224563360214233,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,"Bila ada kesempatan, saya harap bisa belajar tatap muka bersama dengan dosen terkait mata kuliah ini",,100,bila ada kesempatan saya harap bisa belajar tatap muka bersama dengan dosen terkait mata kuliah ini,16,LABEL_1,0.8299195170402527,positif,1
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,kritik & saran,"Penjelasannya mudah dipahami, tapi ada kendala yaitu ruangan, karena mahasiswa yang mendapatkan tempat duduk paling pojok belakang dikelas kedua tidak dapat melihat materi atau mendengar dosen dengan jelas.",,206,penjelasannya mudah dipahami tapi ada kendala yaitu ruangan karena mahasiswa yang mendapatkan tempat duduk paling pojok belakang dikelas kedua tidak dapat melihat materi atau mendengar dosen dengan jelas,28,LABEL_0,0.9605088829994202,negatif,0
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,kritik & saran,"Semangat terus bu rizkia, lebih baik lagi kedepan nya",,53,semangat terus bu rizkia lebih baik lagi kedepan nya,9,LABEL_1,0.9836401343345642,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,kritik & saran,Semangat dan Sukses selalu,,26,semangat dan sukses selalu,4,LABEL_1,0.9956790804862976,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,open question,"terkait metode pembelajaran, penyampaian materi, tugas, dan evaluasi.",,69,terkait metode pembelajaran penyampaian materi tugas dan evaluasi,8,LABEL_0,0.8699700832366943,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,Kembangkan lagi materinya dan lebih baik lagi,,45,kembangkan lagi materinya dan lebih baik lagi,7,LABEL_1,0.9536430835723877,positif,1
2024-1,IMAM HAROMAIN,big data,teknik informatika,kritik & saran,Menyampaikan materi sesuai dengan pembahasan,,44,menyampaikan materi sesuai dengan pembahasan,5,LABEL_0,0.7874280214309692,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,open question,"Mungkin pindah kelas lebih cocok, jangan di rooftoop a, karena anak"" mungkin jarang mendengarkan kalo disana, jadi terlalu jauh jarak pemateri dengan audiens mahasiswa",,167,mungkin pindah kelas lebih cocok jangan di rooftoop a karena anak mungkin jarang mendengarkan kalo disana jadi terlalu jauh jarak pemateri dengan audiens mahasiswa,24,LABEL_0,0.8752037286758423,negatif,0
2024-1,SIROJUL MUNIR,pemrograman web 1,sistem informasi,open question,sangat bagus dan baik,,21,sangat bagus dan baik,4,LABEL_1,0.9953712821006775,positif,1
2024-2,NASRUL,basis data,teknik informatika,kritik & saran,Terkadang banyak hari libur nya jadi banyak pelajaran yang tertinggal saran saya lebih baik di adakan zoom dari pad hanya menonton YouTube,,138,terkadang banyak hari libur nya jadi banyak pelajaran yang tertinggal saran saya lebih baik di adakan zoom dari pad hanya menonton youtube,22,LABEL_0,0.7719143629074097,negatif,0
2024-2,NASRUL,basis data,teknik informatika,open question,ga ada saran dan masukan karna pembelajaran basis data sangat membantu saya dalam mengelola data di pembelajaran tersebut dan banyak materi yang membuat saya lebih paham dari sebelumnya,,185,ga ada saran dan masukan karna pembelajaran basis data sangat membantu saya dalam mengelola data di pembelajaran tersebut dan banyak materi yang membuat saya lebih paham dari sebelumnya,28,LABEL_1,0.7767834067344666,positif,1
2024-1,EFRIZAL ZAIDA,administrasi jaringan,teknik informatika,kritik & saran,"Menurut saya perlu penataan teks yang lebih rapih dan tidak terlalu padat dalam presentasi materi, dari yang saya lihat teks padat dalam presentasi tiap pertemuan sering terlihat padat atau banyak sekali sehingga jadi sulit fokus. Jadi tolong untuk diperbaiki di bagian ini, pak, terimakasih.",,292,menurut saya perlu penataan teks yang lebih rapih dan tidak terlalu padat dalam presentasi materi dari yang saya lihat teks padat dalam presentasi tiap pertemuan sering terlihat padat atau banyak sekali sehingga jadi sulit fokus jadi tolong untuk diperbaiki di bagian ini pak terimakasih,44,LABEL_0,0.8750844597816467,negatif,0
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,"Proyek UAS nya jangan kebanyakan pak, kasihanilah kamii:(",,57,proyek uas nya jangan kebanyakan pak kasihanilah kamii,8,LABEL_0,0.9868537187576294,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,sistem informasi,kritik & saran,"tidak ada, karna penyampaian bapak dosen sangat jelas",,53,tidak ada karna penyampaian bapak dosen sangat jelas,8,LABEL_0,0.9279752969741821,negatif,0
2024-2,TUBAGUS RIZKY DHARMAWAN,it disaster recovery,teknik infomatika,kritik & saran,sudah sangat baik,,17,sudah sangat baik,3,LABEL_1,0.9605307579040527,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,kritik & saran,Sudah mantap Pak Maul,,21,sudah mantap pak maul,4,LABEL_1,0.8979387879371643,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,teknik informatika,kritik & saran,"Pak Reza Maulana adalah dosen yang sangat baik dan sangat detail dalam menjelaskan materi. Beliau selalu memberikan studi kasus yang membantu mahasiswa memahami konsep pemrograman dengan lebih mudah. Cara beliau mengajar juga sangat menarik dan tidak membosankan, membuat mahasiswa lebih semangat dalam belajar. Selama semester 1 ini, saya merasa bahwa Pak Reza adalah dosen terbaik yang saya temui. Secara keseluruhan, saya tidak memiliki kritik terhadap mata kuliah ini karena sudah berjalan dengan sangat baik. Saya hanya ingin menyampaikan apresiasi yang sebesar-besarnya kepada Pak Reza dan tim asisten dosen yang telah membimbing kami dengan sabar dan profesional. Terima kasih atas ilmu dan pengalaman berharga yang telah diberikan selama perkuliahan ini.",,762,pak reza maulana adalah dosen yang sangat baik dan sangat detail dalam menjelaskan materi beliau selalu memberikan studi kasus yang membantu mahasiswa memahami konsep pemrograman dengan lebih mudah cara beliau mengajar juga sangat menarik dan tidak membosankan membuat mahasiswa lebih semangat dalam belajar selama semester 1 ini saya merasa bahwa pak reza adalah dosen terbaik yang saya temui secara keseluruhan saya tidak memiliki kritik terhadap mata kuliah ini karena sudah berjalan dengan sangat baik saya hanya ingin menyampaikan apresiasi yang sebesar besarnya kepada pak reza dan tim asisten dosen yang telah membimbing kami dengan sabar dan profesional terima kasih atas ilmu dan pengalaman berharga yang telah diberikan selama perkuliahan ini,110,LABEL_1,0.9578226804733276,positif,1
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,open question,mohon maaf ibu saya punya saran agar kelas peminatan itu perkelas aja jngn di gabung jadi nya kurang kondusif,,109,mohon maaf ibu saya punya saran agar kelas peminatan itu perkelas aja jngn di gabung jadi nya kurang kondusif,19,LABEL_0,0.9730480313301086,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,kritik & saran,dalam praktik jangan terburu buru,,33,dalam praktik jangan terburu buru,5,LABEL_0,0.767015814781189,negatif,0
2024-1,RIZKIA NURINAYANTI,pembentukan karakter,teknik informatika,open question,Semangat Dan Belajar lebih giat,,31,semangat dan belajar lebih giat,5,LABEL_1,0.9885194897651672,positif,1
2024-2,REZA MAULANA,cloud computing,teknik informatika,open question,Mata kuliahnya membantu kami mengetahui tentang penggunaan cloud,,64,mata kuliahnya membantu kami mengetahui tentang penggunaan cloud,8,LABEL_1,0.9430711269378662,positif,1
2024-2,IMAM HAROMAIN,visualisasi data,teknik informatika,kritik & saran,Pembawaan mungkin bs diubah agar lebih seru,,43,pembawaan mungkin bs diubah agar lebih seru,7,LABEL_0,0.6568215489387512,negatif,0
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,open question,Sudah berjalan dengan baik.,,27,sudah berjalan dengan baik,4,LABEL_1,0.9350851774215698,positif,1
2024-2,SIROJUL MUNIR,pemrograman web 2,sistem informasi,open question,Baik dan jelas materinya,,24,baik dan jelas materinya,4,LABEL_1,0.9603483080863953,positif,1
2024-2,TIFANNY NABARIAN,manajemen proyek,teknik informatika,open question,"Mata kuliah Manajemen Proyek (KMIE22001TI) sangat penting dalam mengembangkan kemampuan mahasiswa untuk mengelola proyek teknologi informasi secara efektif. Saya sarankan mata kuliah ini dapat lebih banyak membahas studi kasus nyata dan simulasi manajemen proyek untuk memberikan pengalaman praktis kepada mahasiswa. Penekanan pada penggunaan alat manajemen proyek seperti Microsoft Project, Asana, atau Jira juga bisa memperkaya materi kuliah. Integrasi dengan proyek kelompok yang relevan dengan industri TI saat ini akan membantu mahasiswa memahami konsep manajemen proyek secara lebih mendalam.",,598,mata kuliah manajemen proyek kmie22001ti sangat penting dalam mengembangkan kemampuan mahasiswa untuk mengelola proyek teknologi informasi secara efektif saya sarankan mata kuliah ini dapat lebih banyak membahas studi kasus nyata dan simulasi manajemen proyek untuk memberikan pengalaman praktis kepada mahasiswa penekanan pada penggunaan alat manajemen proyek seperti microsoft project asana atau jira juga bisa memperkaya materi kuliah integrasi dengan proyek kelompok yang relevan dengan industri ti saat ini akan membantu mahasiswa memahami konsep manajemen proyek secara lebih mendalam,78,LABEL_1,0.9619996547698975,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,kritik & saran,sarannya agar diperbanyak lagi waktu praktiknya,,47,sarannya agar diperbanyak lagi waktu praktiknya,6,LABEL_0,0.7790144085884094,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,natural language processing,teknik informatika,open question,"Tidak ada, sudah sangat baik",,28,tidak ada sudah sangat baik,5,LABEL_0,0.6686218976974487,negatif,0
2024-1,ISHOM MUHAMMAD DREHEM,sistem manajemen keamanan informasi,teknik informatika,open question,Masukannya saat pembelajaran zoom bapaknya boleh oncam,,54,masukannya saat pembelajaran zoom bapaknya boleh oncam,7,LABEL_0,0.9818103313446045,negatif,0
2024-2,REZA MAULANA,cloud computing,sistem informasi,kritik & saran,Itu aja pak,,11,itu aja pak,3,LABEL_0,0.9258614182472229,negatif,0
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,untuk asdos nya kurang interaktif,,33,untuk asdos nya kurang interaktif,5,LABEL_0,0.9850854873657227,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,open question,"Tidak ada, selama pembelajaran sangat enjoy.",,44,tidak ada selama pembelajaran sangat enjoy,6,LABEL_0,0.6388911604881287,negatif,0
2024-2,SIROJUL MUNIR,pemrograman web 2,teknik informatika,open question,"Mata kuliah nya asik dan seru, kadang susah juga materi nya",,59,mata kuliah nya asik dan seru kadang susah juga materi nya,11,LABEL_0,0.727014422416687,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,natural language processing,teknik informatika,open question,Jangan pernah lelah untuk memberikan ilmu nya ya Pak,,52,jangan pernah lelah untuk memberikan ilmu nya ya pak,9,LABEL_1,0.7935234904289246,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,"Terimakasih pak, materi yang bapak berikan sangat sangat baik, sehat selalu",,75,terimakasih pak materi yang bapak berikan sangat sangat baik sehat selalu,11,LABEL_1,0.9902055859565735,positif,1
2024-2,NASRUL,basis data,sistem informasi,open question,penyelasan yang cukup baik dan jelas sangat mudah diphami karena langsung praktikum,,83,penyelasan yang cukup baik dan jelas sangat mudah diphami karena langsung praktikum,12,LABEL_1,0.9424840807914734,positif,1
2024-1,AHMAD RIO ADRIANSYAH,natural language preprocessing,teknik informatika,kritik & saran,"Tidak ada, dosen menjelaskan mata kuliah dengan sangat baik",,59,tidak ada dosen menjelaskan mata kuliah dengan sangat baik,9,LABEL_0,0.9315805435180664,negatif,0
